Yield,Latitude,Longitude,TimeStamp
249.0029826,117.4622373,507.5141826,11/2/2018 21:25
247.6559707,115.6250706,507.5630421,11/2/2018 21:25
227.0387452,113.7946497,507.6094697,11/2/2018 21:25
225.8105515,111.9549396,507.6163233,11/2/2018 21:25
240.6343109,110.1104743,507.6132281,11/2/2018 21:25
236.7914546,108.2407953,507.6001841,11/2/2018 21:25
239.0496765,106.3285407,507.5823869,11/2/2018 21:25
237.8101512,104.4082133,507.5899038,11/2/2018 21:25
244.8976104,102.4614559,507.6143335,11/2/2018 21:25
237.6878535,100.4996587,507.6481594,11/2/2018 21:25
237.6878535,98.54228497,507.6587714,11/2/2018 21:25
234.1675203,96.59784982,507.6937026,11/2/2018 21:25
235.3692679,94.65673226,507.7465417,11/2/2018 21:25
237.5964574,92.73717898,507.784347,11/2/2018 21:25
238.8348689,90.8317807,507.8561992,11/2/2018 21:25
237.1185158,88.94230683,507.8636055,11/2/2018 21:25
239.6429893,87.0763878,507.8512248,11/2/2018 21:25
218.4957346,85.18160582,507.8374071,11/2/2018 21:25
236.7914546,83.31292213,507.8262424,11/2/2018 21:25
230.1196924,81.4533065,507.8553149,11/2/2018 21:25
238.9634745,79.568809,507.8827293,11/2/2018 21:25
236.1921521,77.68862437,507.9114702,11/2/2018 21:25
249.5138821,75.82237358,507.9051693,11/2/2018 21:25
211.9262785,73.9664073,507.9423114,11/2/2018 21:25
231.0017723,72.10800812,507.9629827,11/2/2018 21:25
218.7626467,70.24485374,507.9859754,11/2/2018 21:25
210.382532,68.38910863,508.0240018,11/2/2018 21:25
237.4663161,66.57715561,508.0874529,11/2/2018 21:25
218.7726868,64.76254852,508.1079031,11/2/2018 21:25
222.4213584,62.94008982,508.1292377,11/2/2018 21:25
213.9706175,61.11962168,508.1300115,11/2/2018 21:25
209.8517175,59.26763649,508.1074609,11/2/2018 21:25
213.6207636,57.42018534,508.1469244,11/2/2018 21:25
223.9010176,55.59142323,508.2042957,11/2/2018 21:25
222.578327,53.75458834,508.2822277,11/2/2018 21:25
220.3399665,51.88513056,508.3016831,11/2/2018 21:25
219.7550044,50.02164442,508.3246758,11/2/2018 21:25
224.0413618,48.16932748,508.3285448,11/2/2018 21:25
220.5268066,46.3117024,508.3594965,11/2/2018 21:25
224.7064456,44.46568887,508.3642498,11/2/2018 21:25
224.125172,42.63924907,508.4149885,11/2/2018 21:25
228.9439127,40.80528941,508.4344439,11/2/2018 21:25
226.7018398,38.95308306,508.4278114,11/2/2018 21:25
249.981772,37.09999202,508.4168677,11/2/2018 21:25
225.0390589,35.25010797,508.4144358,11/2/2018 21:25
240.263967,33.38651125,508.3953121,11/2/2018 21:25
230.4917538,31.54270943,508.4303539,11/2/2018 21:25
241.8893242,29.69647472,508.5108284,11/2/2018 21:25
242.5290286,27.8551058,508.5378006,11/2/2018 21:25
227.1480584,26.02048264,508.5564822,11/2/2018 21:25
232.0230815,24.1680551,508.571958,11/2/2018 21:26
215.638697,22.26309919,508.5916345,11/2/2018 21:26
226.3776911,20.34962813,508.607442,11/2/2018 21:26
230.9555796,18.46944349,508.6427048,11/2/2018 21:26
235.0325456,16.55055373,508.6893535,11/2/2018 21:26
237.7697271,14.66152221,508.6913433,11/2/2018 21:26
236.5281264,12.74418064,508.727601,11/2/2018 21:26
235.780336,10.82772377,508.7409766,11/2/2018 21:26
237.1692076,8.907175216,508.7414188,11/2/2018 21:26
233.0283866,7.026548236,508.7599898,11/2/2018 21:26
242.2752839,5.153330523,508.822446,11/2/2018 21:26
225.1734577,3.270160063,508.8427857,11/2/2018 21:26
222.6852915,1.381681471,508.8588142,11/2/2018 21:26
190.5153404,1.679932145,521.7070994,11/2/2018 21:27
204.0860764,3.491995752,521.7094207,11/2/2018 21:27
191.6488446,5.271215291,521.6591242,11/2/2018 21:27
215.4030349,7.025884719,521.6847699,11/2/2018 21:27
225.5031028,8.778563598,521.6807904,11/2/2018 21:27
221.2215063,10.53301185,521.6579082,11/2/2018 21:27
240.9420069,12.27706502,521.6554763,11/2/2018 21:27
216.7471806,14.05705866,521.6227559,11/2/2018 21:27
228.8347136,15.82886893,521.5658268,11/2/2018 21:27
222.3812597,17.62323876,521.5395178,11/2/2018 21:27
234.9050253,19.35590156,521.5418392,11/2/2018 21:27
237.2170976,21.03227604,521.5327748,11/2/2018 21:27
219.4774863,22.70621762,521.5124351,11/2/2018 21:27
216.3439647,24.40205526,521.496296,11/2/2018 21:27
223.5591159,26.09568116,521.4598171,11/2/2018 21:27
237.5714032,27.77106037,521.4364928,11/2/2018 21:27
252.7250801,29.48149536,521.4059832,11/2/2018 21:27
244.8117865,31.18817043,521.4189166,11/2/2018 21:27
254.3236133,32.8884315,521.423891,11/2/2018 21:27
241.8137462,34.59455364,521.4247753,11/2/2018 21:27
250.5652797,36.30299808,521.4204642,11/2/2018 21:27
242.6257199,38.00016276,521.3909495,11/2/2018 21:27
243.4916166,39.70628488,521.3469539,11/2/2018 21:27
221.7007788,41.4245715,521.3007473,11/2/2018 21:27
234.4383591,43.17846682,521.2804076,11/2/2018 21:27
215.6300451,44.92141412,521.2903564,11/2/2018 21:27
213.846316,46.69245029,521.2758754,11/2/2018 21:27
230.8991678,48.44756207,521.2818446,11/2/2018 21:28
215.3000733,50.22501223,521.2652634,11/2/2018 21:28
227.7537614,51.98587448,521.2323219,11/2/2018 21:28
222.3270135,53.76819043,521.2222626,11/2/2018 21:28
237.1899807,55.53237026,521.2110978,11/2/2018 21:28
232.2652187,57.30484405,521.1862259,11/2/2018 21:28
237.013223,59.11049366,521.1312866,11/2/2018 21:28
233.3111229,60.90541643,521.0918232,11/2/2018 21:28
232.579398,62.68297717,521.042632,11/2/2018 21:28
229.8934748,64.48575155,520.9731012,11/2/2018 21:28
228.8805844,66.27293329,520.9040125,11/2/2018 21:28
227.0500438,68.05624451,520.8635541,11/2/2018 21:28
231.0405638,69.80693284,520.8576954,11/2/2018 21:28
227.0477633,71.59289813,520.861896,11/2/2018 21:28
241.3670657,73.38450331,520.8718447,11/2/2018 21:28
226.0234898,75.19822571,520.8779246,11/2/2018 21:28
223.984206,77.00365415,520.8375768,11/2/2018 21:28
225.3293644,78.79691814,520.7867275,11/2/2018 21:28
242.8317824,80.57414711,520.7704778,11/2/2018 21:28
222.6503386,82.34241863,520.7731308,11/2/2018 21:28
248.7149812,84.10903136,520.7766682,11/2/2018 21:28
240.3742918,85.90948342,520.7836323,11/2/2018 21:28
240.3366156,87.72397992,520.7540071,11/2/2018 21:28
244.3454369,89.51669097,520.6870187,11/2/2018 21:28
252.7612364,91.32422055,520.6401489,11/2/2018 21:28
251.3789384,93.1486698,520.6344008,11/2/2018 21:28
250.042094,94.95509351,520.639154,11/2/2018 21:28
252.8225667,96.74371288,520.6712112,11/2/2018 21:28
237.9304154,98.53376985,520.6974096,11/2/2018 21:28
243.3423584,100.2803665,520.6874609,11/2/2018 21:28
243.4159762,102.013361,520.6504293,11/2/2018 21:28
243.4159762,103.746245,520.6387119,11/2/2018 21:28
255.7900619,105.4680704,520.632411,11/2/2018 21:28
254.3187849,107.1979685,520.6188143,11/2/2018 21:28
258.7558719,108.9375982,520.5946057,11/2/2018 21:28
252.9689565,110.7141637,520.586315,11/2/2018 21:28
251.2410983,112.4897339,520.5629907,11/2/2018 21:28
247.0964781,114.2978164,520.5192161,11/2/2018 21:28
256.2732551,116.1060095,520.5000923,11/2/2018 21:28
256.2732551,117.917852,520.4793105,11/2/2018 21:28
244.264026,119.7299156,520.4358675,11/2/2018 21:28
247.0948162,121.5196408,520.4213865,11/2/2018 21:28
249.8734131,123.2864747,520.4252555,11/2/2018 21:28
252.1856632,125.0144929,520.3814809,11/2/2018 21:28
252.1856632,126.7417369,520.3405804,11/2/2018 21:28
258.4560693,128.4948582,520.3378168,11/2/2018 21:28
259.934179,130.2306174,520.332953,11/2/2018 21:28
243.2251826,131.9852868,520.3115079,11/2/2018 21:28
256.3472075,133.7313305,520.317256,11/2/2018 21:28
259.177647,135.4626663,520.3235569,11/2/2018 21:28
261.7365378,137.2153451,520.2828775,11/2/2018 21:28
250.9367386,138.9775344,520.2408716,11/2/2018 21:28
258.8439418,140.7559799,520.248499,11/2/2018 21:28
256.3737868,142.5416134,520.2087039,11/2/2018 21:28
254.6553878,144.3276893,520.211578,11/2/2018 21:28
254.0826866,146.1217274,520.2280487,11/2/2018 21:28
250.5498362,147.9001728,520.2216373,11/2/2018 21:28
233.6919244,149.6893451,520.2125729,11/2/2018 21:28
229.6489643,151.4974276,520.2220795,11/2/2018 21:28
228.7542588,153.3000914,520.1940018,11/2/2018 21:28
241.3995715,155.0951247,520.1651504,11/2/2018 21:29
236.4466742,156.9007743,520.161392,11/2/2018 21:29
245.0450923,158.7034381,520.1713407,11/2/2018 21:29
231.8860199,160.5182664,520.1632712,11/2/2018 21:29
240.3741957,162.3482449,520.1383992,11/2/2018 21:29
240.6086179,164.1559957,520.124471,11/2/2018 21:29
252.8173884,165.9950423,520.0986042,11/2/2018 21:29
247.269235,167.8186069,520.0362585,11/2/2018 21:29
270.7491467,169.6359786,520.0352637,11/2/2018 21:29
241.3149573,171.4506963,520.0552717,11/2/2018 21:29
252.1507179,173.2871994,520.023104,11/2/2018 21:29
243.8013596,175.1131969,520.0319474,11/2/2018 21:29
232.0569428,176.9166348,520.0048646,11/2/2018 21:29
258.6159373,178.73655,519.9494832,11/2/2018 21:29
250.5492137,180.5455172,519.9069245,11/2/2018 21:29
253.5992322,182.3595713,519.9187525,11/2/2018 21:29
251.0011386,184.166548,519.9074772,11/2/2018 21:29
250.7518819,185.9870161,519.9191946,11/2/2018 21:29
250.5272278,187.8093642,519.8830475,11/2/2018 21:29
254.0098747,189.6268466,519.8149537,11/2/2018 21:29
254.3970732,191.4379149,519.7806857,11/2/2018 21:29
255.8037023,193.2377035,519.7279572,11/2/2018 21:29
252.8489938,195.0339532,519.7296153,11/2/2018 21:29
263.1456228,196.8177068,519.7510604,11/2/2018 21:29
252.8148249,198.6306551,519.7349213,11/2/2018 21:29
251.9693467,200.4198274,519.7341475,11/2/2018 21:29
236.030324,202.222823,519.6723546,11/2/2018 21:29
254.140562,204.0101153,519.6102301,11/2/2018 21:29
236.8796168,205.8173131,519.5488793,11/2/2018 21:29
253.2668958,207.6261697,519.537604,11/2/2018 21:29
234.5063905,209.4393392,519.5471106,11/2/2018 21:29
251.4852821,211.2351466,519.5479949,11/2/2018 21:29
219.6238558,213.0516337,519.5240074,11/2/2018 21:29
235.5757535,214.8489893,519.4849861,11/2/2018 21:29
253.5691896,216.6376087,519.4387796,11/2/2018 21:29
238.8559929,218.4118519,519.4019691,11/2/2018 21:29
256.6660428,220.2177226,519.415013,11/2/2018 21:29
251.18186,221.9943987,519.4120284,11/2/2018 21:29
242.7991879,223.7851192,519.4069435,11/2/2018 21:29
223.6890861,225.5881147,519.3808556,11/2/2018 21:29
238.6761525,227.3722001,519.3023709,11/2/2018 21:29
230.3156594,229.1580548,519.276504,11/2/2018 21:29
233.5612098,230.9341779,519.2401358,11/2/2018 21:29
230.3156594,232.7271101,519.2594806,11/2/2018 21:29
223.0612169,234.4979251,519.2547273,11/2/2018 21:29
212.1057093,236.285328,519.234277,11/2/2018 21:29
211.6475778,238.0718462,519.1815486,11/2/2018 21:29
218.0811094,239.8438777,519.1360053,11/2/2018 21:29
240.3178058,241.6169044,519.0538727,11/2/2018 21:29
226.3071938,243.4023168,519.0609473,11/2/2018 21:29
236.0949466,245.1783293,519.0559729,11/2/2018 21:29
225.4728795,246.9562218,519.074544,11/2/2018 21:29
242.4896976,248.7262627,519.0685747,11/2/2018 21:29
222.5492541,250.4872355,519.0240263,11/2/2018 21:29
235.2924134,252.2385874,518.992743,11/2/2018 21:29
225.0947713,253.9773324,518.977046,11/2/2018 21:29
248.7702546,255.7144187,518.9787042,11/2/2018 21:29
234.4277466,257.4716316,519.0291113,11/2/2018 21:29
231.5731064,259.208939,519.0400549,11/2/2018 21:29
240.2113796,260.9556462,519.0386179,11/2/2018 21:29
229.2021425,262.7005841,518.9790358,11/2/2018 21:30
233.961994,264.460451,518.9183483,11/2/2018 21:30
232.2150464,266.217664,518.872584,11/2/2018 21:30
240.4052966,267.9882578,518.8499229,11/2/2018 21:30
232.2670235,269.7654868,518.8761213,11/2/2018 21:30
236.8732103,271.5432687,518.8572186,11/2/2018 21:30
230.6661414,273.3002604,518.8418533,11/2/2018 21:30
224.9481789,275.0529393,518.8159865,11/2/2018 21:30
225.8854341,276.8024112,518.7793971,11/2/2018 21:30
225.6566736,278.5617252,518.7045603,11/2/2018 21:30
227.0570407,280.3151782,518.6865419,11/2/2018 21:30
228.3458232,282.0669724,518.7010229,11/2/2018 21:30
225.7632734,283.8029528,518.7120771,11/2/2018 21:30
228.3458232,285.5491071,518.6926217,11/2/2018 21:30
212.6463844,287.2994637,518.6740507,11/2/2018 21:30
228.1371653,289.0191879,518.6316026,11/2/2018 21:30
228.1371653,290.742672,518.5946816,11/2/2018 21:30
229.567371,292.4641656,518.6003192,11/2/2018 21:30
205.8498988,294.205233,518.6298339,11/2/2018 21:30
212.2356995,296.0074544,518.6051831,11/2/2018 21:30
199.8862429,297.8300237,518.6125894,11/2/2018 21:30
208.5761219,299.6360051,518.5834063,11/2/2018 21:30
210.6154057,301.4443088,518.5517913,11/2/2018 21:30
213.7876411,303.2515066,518.5000577,11/2/2018 21:30
207.8761483,305.0770617,518.5194026,11/2/2018 21:30
194.590389,306.8998521,518.5045899,11/2/2018 21:30
197.8792095,308.7533855,518.4626946,11/2/2018 21:30
200.0963459,310.6020531,518.4406967,11/2/2018 21:30
201.0673205,312.4461867,518.3866418,11/2/2018 21:30
203.2815619,314.2784876,518.3158949,11/2/2018 21:30
201.3157852,316.1231741,518.2874857,11/2/2018 21:30
193.4449367,317.9701829,518.3041775,11/2/2018 21:30
191.0362343,319.8096718,518.2828429,11/2/2018 21:30
199.8412845,321.6533631,518.2351993,11/2/2018 21:30
210.0712037,323.4550316,518.2252506,11/2/2018 21:30
211.6350476,325.2669846,518.1853449,11/2/2018 21:30
219.7923287,327.080707,518.1517402,11/2/2018 21:30
221.0995216,328.9109067,518.15782,11/2/2018 21:30
237.2944185,330.7320384,518.1878874,11/2/2018 21:30
230.4211938,332.5547183,518.1853449,11/2/2018 21:30
231.4948481,334.3896732,518.2061268,11/2/2018 21:30
221.8579079,336.2134589,518.1792651,11/2/2018 21:30
233.5010366,338.0541643,518.1452182,11/2/2018 21:30
223.7087485,339.9019472,518.1048704,11/2/2018 21:30
253.2614819,341.731594,518.1119451,11/2/2018 21:30
238.5636196,343.5767229,518.1281948,11/2/2018 21:30
225.3648117,345.4122307,518.0974641,11/2/2018 21:30
235.3486432,347.2601242,518.1029912,11/2/2018 21:30
218.9418624,349.1125518,518.0647437,11/2/2018 21:30
227.1426193,350.9688498,518.0368872,11/2/2018 21:30
227.0323415,352.8303454,518.0116836,11/2/2018 21:30
228.446333,354.7121888,518.0366661,11/2/2018 21:30
236.3589092,356.5966863,518.0053827,11/2/2018 21:30
233.9714144,358.4874872,518.0305863,11/2/2018 21:30
229.277178,360.3937702,518.0107993,11/2/2018 21:30
243.629789,362.2780465,517.9465744,11/2/2018 21:30
233.7170674,364.1730497,517.9100956,11/2/2018 21:30
236.250374,366.0598695,517.9250188,11/2/2018 21:30
222.9218058,367.9578585,517.9095429,11/2/2018 21:30
221.0278437,369.838596,517.9060055,11/2/2018 21:30
221.2173509,371.7093808,517.8864396,11/2/2018 21:31
237.2831105,373.5859161,517.8656578,11/2/2018 21:31
231.8283183,375.4665431,517.8156928,11/2/2018 21:31
240.7742056,377.3449584,517.7988905,11/2/2018 21:31
211.3709175,379.2472602,517.7988905,11/2/2018 21:31
248.4047786,381.1367341,517.7865098,11/2/2018 21:31
253.3504192,383.0316267,517.7747923,11/2/2018 21:31
292.1677415,384.9013056,517.7484833,11/2/2018 21:31
295.2342123,386.7359288,517.72129,11/2/2018 21:31
283.3089965,388.5675662,517.7070301,11/2/2018 21:31
270.6422426,390.4046222,517.6940967,11/2/2018 21:31
256.2461143,392.2322785,517.7144364,11/2/2018 21:31
258.2530302,394.0695557,517.7122256,11/2/2018 21:31
224.3701927,395.9129152,517.7013925,11/2/2018 21:31
242.2836416,397.7702085,517.6534173,11/2/2018 21:31
264.4007397,399.6023988,517.6055527,11/2/2018 21:31
236.2656836,398.2837703,491.9950946,11/2/2018 21:31
236.2656836,396.501012,492.0257147,11/2/2018 21:31
237.5940949,394.7314134,492.0185295,11/2/2018 21:31
245.2252033,392.9643584,492.0151027,11/2/2018 21:31
275.8965423,391.2003997,492.0467177,11/2/2018 21:31
271.0111088,389.4128862,492.0933664,11/2/2018 21:31
271.3950181,387.6526875,492.130619,11/2/2018 21:31
265.8313333,385.9133895,492.1490795,11/2/2018 21:31
271.1930178,384.1698893,492.1774888,11/2/2018 21:31
267.1085034,382.4281584,492.1475319,11/2/2018 21:31
246.5165231,380.6813406,492.1386885,11/2/2018 21:31
246.0017873,378.9398309,492.1473108,11/2/2018 21:31
231.5115198,377.2111492,492.1936279,11/2/2018 21:32
226.0929389,375.4921991,492.2292224,11/2/2018 21:32
225.4630954,373.7742442,492.2518834,11/2/2018 21:32
237.4327175,372.0714397,492.2736602,11/2/2018 21:32
235.7527695,370.3638799,492.2642641,11/2/2018 21:32
242.5390724,368.6795433,492.2595108,11/2/2018 21:32
234.0783947,366.9370383,492.2826141,11/2/2018 21:32
234.7158765,365.1818159,492.3248411,11/2/2018 21:32
237.3355581,363.4439556,492.3827651,11/2/2018 21:32
228.4535312,361.7054317,492.4317351,11/2/2018 21:32
245.735284,359.9718843,492.4390309,11/2/2018 21:32
235.825126,358.2278311,492.4363779,11/2/2018 21:32
239.3628721,356.4601125,492.4249921,11/2/2018 21:32
246.8808474,354.6992503,492.4431209,11/2/2018 21:32
244.9327547,352.9072027,492.5074563,11/2/2018 21:32
229.9034589,351.1063083,492.5083407,11/2/2018 21:32
222.153589,349.3085103,492.5356445,11/2/2018 21:32
229.2434943,347.5246462,492.5670384,11/2/2018 21:32
235.2320568,345.7419984,492.5926841,11/2/2018 21:32
233.3899388,343.933363,492.5785348,11/2/2018 21:32
250.2058383,342.1521529,492.5755501,11/2/2018 21:32
239.0082309,340.3521432,492.6087127,11/2/2018 21:32
232.0587047,338.5493688,492.6373431,11/2/2018 21:32
232.8905265,336.756326,492.6645364,11/2/2018 21:32
245.5875586,334.9901556,492.7168227,11/2/2018 21:32
230.412086,333.2225476,492.7043314,11/2/2018 21:32
222.602727,331.4250814,492.6944932,11/2/2018 21:32
211.4683411,329.6356879,492.6974779,11/2/2018 21:32
230.2552741,327.8425345,492.7277663,11/2/2018 21:32
205.2823115,326.0559057,492.717707,11/2/2018 21:32
229.8755838,324.2450586,492.7859114,11/2/2018 21:32
240.6797947,322.4550016,492.8164209,11/2/2018 21:32
224.7773744,320.6451497,492.8199583,11/2/2018 21:32
244.4754108,318.8433706,492.8216164,11/2/2018 21:32
226.0234898,317.0304223,492.8147628,11/2/2018 21:32
226.5903113,315.2149305,492.8091252,11/2/2018 21:32
213.5722151,313.4332781,492.8516838,11/2/2018 21:32
208.8335316,311.646207,492.9257469,11/2/2018 21:32
207.0005628,309.8586935,492.9832287,11/2/2018 21:32
217.7687928,308.072507,492.9825654,11/2/2018 21:32
214.3095992,306.3013602,492.9836708,11/2/2018 21:32
214.077883,304.5336417,493.0050054,11/2/2018 21:32
221.8661722,302.7548645,492.9746064,11/2/2018 21:32
224.6309235,300.9795154,493.0267822,11/2/2018 21:32
228.9057812,299.2063781,493.0787369,11/2/2018 21:32
239.8778063,297.4161,493.0862537,11/2/2018 21:32
228.5368751,295.6250477,493.1034983,11/2/2018 21:32
228.1933134,293.8376448,493.0907859,11/2/2018 21:32
221.9551899,292.0694839,493.1101308,11/2/2018 21:32
230.991078,290.2945772,493.1068145,11/2/2018 21:32
228.5801747,288.5462112,493.1739135,11/2/2018 21:32
234.6006525,286.8013839,493.1791089,11/2/2018 21:32
221.902062,285.0554508,493.1984537,11/2/2018 21:32
249.1045044,283.3234515,493.1785562,11/2/2018 21:32
238.1873796,281.5726526,493.1882839,11/2/2018 21:32
229.2981947,279.8334652,493.1906053,11/2/2018 21:32
242.3774185,278.0967107,493.2194567,11/2/2018 21:32
231.3282357,276.3713466,493.274396,11/2/2018 21:32
222.5585487,274.6412273,493.3517754,11/2/2018 21:32
224.6805532,272.9257054,493.390244,11/2/2018 21:32
238.1493733,271.2031059,493.3972081,11/2/2018 21:33
233.4223454,269.4620385,493.4172162,11/2/2018 21:33
230.5496281,267.705268,493.4238487,11/2/2018 21:33
231.2361491,265.9825579,493.4385508,11/2/2018 21:33
228.2469241,264.2531021,493.4712712,11/2/2018 21:33
226.9415805,262.5104866,493.54854,11/2/2018 21:33
231.8606432,260.7563701,493.5476556,11/2/2018 21:33
229.4160406,259.019505,493.5681059,11/2/2018 21:33
228.5476298,257.2427184,493.5624682,11/2/2018 21:33
215.2237983,255.4887125,493.546108,11/2/2018 21:33
225.0380278,253.7668871,493.5665583,11/2/2018 21:33
215.2883485,252.003039,493.5716432,11/2/2018 21:33
222.4877898,250.2574377,493.6219398,11/2/2018 21:33
218.9291227,248.5207938,493.6350943,11/2/2018 21:33
223.9958887,246.7842605,493.6427216,11/2/2018 21:33
211.9433298,245.0305863,493.6451536,11/2/2018 21:33
248.6465216,243.3166126,493.6175181,11/2/2018 21:33
235.6462829,241.5946766,493.6434954,11/2/2018 21:33
232.013581,239.8962955,493.7230856,11/2/2018 21:33
239.7749304,238.1854182,493.8056604,11/2/2018 21:33
233.7758831,236.4485531,493.826995,11/2/2018 21:33
244.9826681,234.6946578,493.8548516,11/2/2018 21:33
237.490706,232.9604468,493.8655741,11/2/2018 21:33
235.6756091,231.2009115,493.8433552,11/2/2018 21:33
239.3316681,229.4293224,493.8788391,11/2/2018 21:33
228.4324195,227.6533099,493.914102,11/2/2018 21:33
225.1254852,225.8360487,493.9645091,11/2/2018 21:33
233.5383547,224.0093878,493.9719154,11/2/2018 21:33
228.5160126,222.2017476,493.9872807,11/2/2018 21:33
239.9923761,220.4097001,493.9805377,11/2/2018 21:33
240.9887139,218.6287112,493.9702573,11/2/2018 21:33
256.3096111,216.8439623,493.9898232,11/2/2018 21:33
243.9468464,215.0860859,494.0056307,11/2/2018 21:33
246.4028577,213.3092993,494.0581381,11/2/2018 21:33
242.7309562,211.5727659,494.0625598,11/2/2018 21:33
246.8549551,209.8284916,494.0929588,11/2/2018 21:33
224.8513442,208.0603307,494.0834522,11/2/2018 21:33
253.8170118,206.2583304,494.0699661,11/2/2018 21:33
250.4168967,204.4669464,494.088095,11/2/2018 21:33
241.8253448,202.6740142,494.1193783,11/2/2018 21:33
248.7873565,200.8507814,494.1385021,11/2/2018 21:33
243.9422631,199.0272168,494.1444713,11/2/2018 21:33
238.89609,197.1748999,494.152983,11/2/2018 21:33
233.9866634,195.3429308,494.1498879,11/2/2018 21:33
245.3969777,193.5307566,494.1817239,11/2/2018 21:33
241.6581934,191.7194671,494.2254986,11/2/2018 21:33
234.8155268,189.9028694,494.2759057,11/2/2018 21:33
233.9541514,188.0908058,494.3509636,11/2/2018 21:33
250.5719186,186.2652507,494.3998231,11/2/2018 21:33
242.9044548,184.4521918,494.4117617,11/2/2018 21:33
248.6825228,182.643667,494.3977228,11/2/2018 21:33
242.7049866,180.9144324,494.395512,11/2/2018 21:33
250.8348125,179.1682781,494.3756144,11/2/2018 21:33
245.207884,177.4377164,494.4309959,11/2/2018 21:33
262.3861097,175.7331425,494.4712332,11/2/2018 21:33
261.4572994,174.0195005,494.489141,11/2/2018 21:33
263.7500553,172.3005504,494.4668115,11/2/2018 21:33
252.6065677,170.5921059,494.4784184,11/2/2018 21:33
273.853988,168.8982588,494.4775341,11/2/2018 21:33
221.3619657,167.1970025,494.4924572,11/2/2018 21:33
245.6636877,165.4991743,494.5382216,11/2/2018 21:34
237.6176375,163.8167176,494.577464,11/2/2018 21:34
229.2555232,162.153724,494.615822,11/2/2018 21:34
250.4983698,160.4667333,494.6047678,11/2/2018 21:34
252.8706767,158.7979892,494.5955928,11/2/2018 21:34
285.2142592,157.1150902,494.5887392,11/2/2018 21:34
262.2405446,155.4685739,494.5950401,11/2/2018 21:34
281.2174939,154.1209719,494.6086368,11/2/2018 21:34
342.2219128,153.0822368,494.624997,11/2/2018 21:34
323.2089952,152.0759034,494.6567225,11/2/2018 21:34
340.0186916,151.171641,494.6818155,11/2/2018 21:34
353.0159374,150.3443465,494.6946384,11/2/2018 21:34
273.5261809,149.3152323,494.6979546,11/2/2018 21:34
237.320575,147.9896369,494.700276,11/2/2018 21:34
203.1050207,146.3425678,494.6897745,11/2/2018 21:34
210.2995902,144.6075827,494.6861266,11/2/2018 21:34
212.4668116,142.8826609,494.7031501,11/2/2018 21:34
230.7734957,141.1226833,494.728022,11/2/2018 21:34
238.509915,139.3715527,494.7565418,11/2/2018 21:34
248.878168,137.60306,494.7650536,11/2/2018 21:34
243.5156337,135.8616609,494.8066173,11/2/2018 21:34
266.3372851,134.2113847,494.8020851,11/2/2018 21:34
233.6219987,132.5214081,494.8084965,11/2/2018 21:34
261.7634582,130.8271187,494.8231986,11/2/2018 21:34
250.32501,129.1153567,494.8649834,11/2/2018 21:34
257.0328027,127.4265966,494.8805699,11/2/2018 21:34
257.3396306,125.7084205,494.9134008,11/2/2018 21:34
244.6602469,124.0175593,494.9313086,11/2/2018 21:34
272.8269963,122.3742501,494.9422522,11/2/2018 21:34
247.331022,120.7216516,494.9267763,11/2/2018 21:34
261.6795017,119.1255626,494.9394887,11/2/2018 21:34
246.4061189,117.5890795,494.9497691,11/2/2018 21:34
250.6199677,116.0280463,494.9870217,11/2/2018 21:34
247.8499975,114.4383713,495.0263746,11/2/2018 21:34
249.3965123,112.8519033,495.0396396,11/2/2018 21:34
238.3678091,111.2502851,495.0708125,11/2/2018 21:34
229.084784,109.6073076,495.0520203,11/2/2018 21:34
247.0815496,107.9688641,495.0437297,11/2/2018 21:34
258.2045941,106.3241173,495.0283644,11/2/2018 21:34
257.6392208,104.6381218,495.0278116,11/2/2018 21:34
276.4915484,102.9597568,495.0503622,11/2/2018 21:34
231.7177898,101.123696,495.0376499,11/2/2018 21:34
233.0967655,99.26341685,495.0799874,11/2/2018 21:34
218.4985208,97.41806683,495.1109392,11/2/2018 21:34
228.3930624,95.59394934,495.1395695,11/2/2018 21:34
217.2381947,93.77281767,495.188429,11/2/2018 21:34
246.2982446,91.97092799,495.2482322,11/2/2018 21:34
232.627652,90.17312998,495.2890222,11/2/2018 21:34
243.7727357,88.3792025,495.2825002,11/2/2018 21:34
248.1209315,86.57554343,495.2905697,11/2/2018 21:34
247.0971503,84.75673406,495.2966496,11/2/2018 21:34
242.2247422,82.94721395,495.27023,11/2/2018 21:34
245.4096022,81.23666836,495.2871429,11/2/2018 21:34
271.3700675,79.6165822,495.3247272,11/2/2018 21:34
264.8443398,78.03509058,495.3439615,11/2/2018 21:34
249.6912748,76.38768965,495.3812141,11/2/2018 21:34
242.9523133,74.79945228,495.3727024,11/2/2018 21:34
252.1704541,73.19241528,495.4127186,11/2/2018 21:34
228.6253354,71.48087443,495.4310685,11/2/2018 21:34
226.3457747,69.77696401,495.4411278,11/2/2018 21:34
240.9844054,68.09240616,495.4779383,11/2/2018 21:35
234.9076311,66.38893809,495.5175123,11/2/2018 21:35
231.4745679,64.67275262,495.5609552,11/2/2018 21:35
237.5534798,62.95723067,495.57621,11/2/2018 21:35
243.2046245,61.26415769,495.6035139,11/2/2018 21:35
247.5773451,59.60669343,495.6258433,11/2/2018 21:35
252.7056495,57.96460064,495.6227482,11/2/2018 21:35
252.7056495,56.32029612,495.6218638,11/2/2018 21:35
